,playerID,ERA,WHIP,W-L,G,debut,finalGame,weight,servingDays,debutAge,inducted
216,beardmi01,5.0025,1.4661016949152543,0.6666666666666666,74,1974-09-07,1977-05-02,185.0,968.0,24.698630136986303,N
217,beardra01,3.72,1.5517241379310347,0.0,13,1954-06-29,1954-09-09,200.0,72.0,25.506849315068493,N
218,bearega01,4.865,1.5953177257525084,0.45454545454545453,23,1976-09-07,1977-10-01,205.0,389.0,24.7013698630137,N
219,bearnla01,6.924000000000001,1.503099173553719,0.38235294117647056,173,1963-04-16,1971-05-30,203.0,2966.0,22.301369863013697,N
220,bearske01,12.91,2.7391304347826084,0.0,3,1990-04-15,1990-04-30,195.0,15.0,25.301369863013697,N
221,beaslch01,3.38,1.35,0.0,22,1991-07-20,1991-09-29,190.0,71.0,29.567123287671233,N
222,beattji01,4.517777777777777,1.4233894370284388,0.37410071942446044,203,1978-04-25,1986-08-05,210.0,3024.0,24.328767123287673,N
223,beckri01,2.14,1.380952380952381,0.6666666666666666,3,1965-09-14,1965-09-28,190.0,14.0,25.720547945205478,N
224,beckro01,3.545714285714286,1.1640625,0.4578313253012048,704,1991-05-06,2004-08-14,215.0,4849.0,23.35890410958904,N
225,beckwjo01,3.841428571428572,1.3791469194312795,0.48648648648648646,229,1979-07-21,1986-09-30,200.0,2628.0,24.567123287671233,N
226,bedrost01,3.4786666666666672,1.2963895885810244,0.4903225806451613,732,1981-08-14,1995-08-09,200.0,5108.0,24.632876712328766,N
227,beechma01,5.7299999999999995,1.535593220338983,0.26666666666666666,53,1996-08-08,1998-08-09,190.0,731.0,24.61917808219178,N
228,beenean01,7.795,1.9838709677419355,0.0,6,1983-09-22,1984-08-24,205.0,337.0,27.742465753424657,N
229,beenefr01,4.1987499999999995,1.3368055555555556,0.631578947368421,115,1968-09-18,1975-09-28,155.0,2566.0,26.731506849315068,N
230,behenri01,7.620000000000001,1.5863309352517987,0.23076923076923078,26,1983-04-12,1985-06-21,170.0,801.0,23.293150684931508,N
231,behneme01,4.5,2.3000000000000003,0.0,5,1970-08-14,1970-09-20,180.0,37.0,23.632876712328766,N
232,behrmha01,6.023333333333333,1.5244375484871995,0.5853658536585366,174,1946-04-17,1949-09-18,174.0,1250.0,25.306849315068494,N
233,beirnke01,7.656666666666666,1.5408560311284045,0.5,46,2000-05-17,2002-09-28,210.0,864.0,26.39178082191781,N
234,belchti01,4.314666666666667,1.344022925764192,0.5104895104895104,394,1987-09-06,2000-09-30,210.0,4773.0,26.695890410958903,N
235,belinbo01,4.2124999999999995,1.406813627254509,0.35443037974683544,148,1962-04-18,1970-05-18,191.0,2952.0,26.312328767123287,N
236,belinst01,4.862142857142857,1.2767509727626458,0.5256410256410257,586,1989-09-08,2000-09-03,185.0,4013.0,23.7013698630137,N
237,belitto01,5.205,1.5789473684210527,0.5,13,2000-09-04,2001-10-06,218.0,397.0,25.693150684931506,N
238,bellbi01,2.3,1.7999999999999998,0.0,5,1952-09-05,1955-04-16,200.0,953.0,19.69041095890411,N
239,beller01,4.915,1.4914772727272727,0.45454545454545453,68,1985-09-24,1993-05-08,178.0,2783.0,22.745205479452054,N
240,bellga01,3.882142857142857,1.3081885856079405,0.5084033613445378,521,1958-06-01,1969-09-12,196.0,4121.0,22.43013698630137,N
241,bellje01,2.8175,1.3286219081272084,0.6071428571428571,69,1971-09-06,1974-05-15,190.0,982.0,24.695890410958903,N
242,bellro01,6.01,1.52332361516035,0.4788732394366197,151,2000-04-08,2007-09-30,225.0,2731.0,23.28219178082192,N
243,beltrfr01,6.1274999999999995,1.6547085201793723,0.6,67,2002-06-28,2008-08-24,255.0,2249.0,23.504109589041096,N
244,beltrom01,9.0,2.2857142857142856,0.0,2,2010-06-30,2010-07-05,230.0,5.0,29.512328767123286,N
245,beltrri01,11.950000000000001,1.438871473354232,0.4,78,1997-06-02,2004-04-28,185.0,2522.0,28.435616438356163,N
246,benesal01,5.241111111111111,1.4433198380566803,0.5087719298245613,115,1995-09-19,2003-05-28,215.0,2808.0,23.731506849315068,N
247,benesan01,4.1273333333333335,1.3116019159127195,0.5272108843537415,405,1989-08-11,2002-09-29,235.0,4797.0,22.624657534246577,N
248,benitar01,3.37,1.2169448010269577,0.4597701149425287,762,1994-07-28,2008-06-06,180.0,5062.0,22.586301369863012,N
249,bennede01,3.7874999999999996,1.3105446118192352,0.4777777777777778,182,1962-05-12,1968-09-29,192.0,2332.0,23.375342465753423,N
250,benneer01,3.95,1.7710843373493976,1.0,25,1995-05-15,1996-06-08,205.0,390.0,27.386301369863013,N
251,benneje01,5.016,1.5416058394160586,0.32,179,2004-04-06,2009-10-04,200.0,2007.0,24.279452054794522,N
252,bennejo02,6.75,2.0,0.6666666666666666,7,1998-07-15,1999-06-06,160.0,326.0,28.553424657534247,N
253,bennesh01,7.656666666666666,1.5835543766578248,0.4166666666666667,83,1997-08-22,1999-08-15,200.0,723.0,25.65753424657534,N
254,bensokr01,4.886,1.3934601983382469,0.4827586206896552,208,1999-04-09,2010-04-28,190.0,4037.0,25.284931506849315,N
255,bentzch01,18.68,1.8202247191011236,0.0,40,2004-04-07,2005-06-21,215.0,440.0,24.28219178082192,N
256,bereja01,5.505714285714285,1.5490549054905487,0.5220588235294117,211,1993-05-27,2003-05-27,185.0,3652.0,22.416438356164385,N
257,berenbr01,4.6587499999999995,1.4776119402985075,0.4444444444444444,142,1980-07-05,1986-07-09,205.0,2195.0,26.526027397260275,N
258,berenju01,4.6758823529411755,1.3589601769911501,0.5193798449612403,490,1978-08-17,1992-10-04,186.0,5162.0,24.64109589041096,N
259,bergebr02,4.4375,1.3891509433962264,0.4318181818181818,102,2009-04-21,2012-10-01,210.0,1259.0,24.317808219178083,N
260,bergju01,3.2266666666666666,1.453125,0.0,60,2009-08-13,2011-05-25,225.0,650.0,25.632876712328766,N
261,bergmja01,6.483333333333333,1.4191616766467066,0.3333333333333333,156,2005-08-28,2010-04-14,220.0,1690.0,24.671232876712327,N
262,bergmse01,5.38111111111111,1.5779653487338958,0.45348837209302323,198,1993-07-07,2000-06-17,205.0,2537.0,23.528767123287672,N
263,berkeja01,7.55,1.6528150134048258,0.3333333333333333,110,2009-05-26,2012-10-01,210.0,1224.0,26.416438356164385,N
264,bernadw01,4.092499999999999,1.602272727272727,0.3333333333333333,115,1978-06-29,1982-10-02,170.0,1556.0,26.50958904109589,N
265,bernavi01,5.31,1.5737704918032787,0.5,15,1977-04-06,1977-05-17,175.0,41.0,24.276712328767122,N
266,bernead01,8.717777777777778,1.497340425531915,0.2894736842105263,151,2000-08-01,2006-09-30,205.0,2251.0,24.6,N
267,berryjo03,5.688000000000001,1.1326530612244898,0.48837209302325574,133,1942-09-06,1946-09-21,145.0,1476.0,38.706849315068496,N
268,bertafr01,3.613333333333333,1.484261501210654,0.3958333333333333,100,1964-08-01,1970-09-25,177.0,2246.0,20.5972602739726,N
269,bertomi01,8.353333333333333,2.0217391304347827,0.75,28,1995-07-29,1997-05-10,185.0,651.0,25.589041095890412,N
270,beruman01,5.54,1.6363636363636362,0.4,40,1995-04-27,1996-06-17,210.0,417.0,24.334246575342465,N
271,besanfr01,5.6,2.0377358490566038,1.0,7,1956-04-18,1956-05-13,200.0,25.0,26.312328767123287,N
272,bessedo01,3.565,1.3459715639810426,0.6666666666666666,108,1955-07-17,1958-09-27,175.0,1168.0,24.556164383561644,N
273,bestka01,5.6979999999999995,1.4781021897810218,0.45454545454545453,61,1983-08-19,1988-06-20,190.0,1767.0,24.646575342465752,N
274,bethkji01,4.28,1.5750000000000002,1.0,25,1965-04-12,1965-09-11,185.0,152.0,19.29041095890411,N
275,bevenbi01,3.1,1.2983912817851584,0.5263157894736842,96,1944-05-12,1947-09-27,210.0,1233.0,28.38082191780822,N
276,beverja01,8.425,1.8305084745762712,0.0,7,2002-07-29,2002-09-28,220.0,61.0,29.59178082191781,N
277,bevilbr01,6.213333333333334,1.603960396039604,0.625,60,1996-06-17,1998-09-26,190.0,831.0,25.476712328767125,N
278,bevillo01,6.52,2.0689655172413794,0.0,4,1942-09-02,1942-09-13,190.0,11.0,20.682191780821917,N
279,bibbyji01,4.222857142857143,1.328173374613003,0.5235849056603774,341,1972-09-04,1984-05-26,235.0,4282.0,28.695890410958903,N
280,bickfve01,4.590000000000001,1.4001238773614122,0.5365853658536586,182,1948-04-24,1954-04-24,180.0,2191.0,28.33150684931507,N
281,bicknch01,6.79,1.7592592592592595,0.0,30,1948-04-22,1949-09-18,170.0,514.0,20.32054794520548,N
282,biddlro01,5.872,1.5290492957746478,0.4,198,2000-08-10,2004-09-06,230.0,1488.0,24.624657534246577,N
283,bielemi01,3.666,1.4069861900893583,0.48951048951048953,348,1984-09-14,1997-08-16,195.0,4719.0,25.720547945205478,N
284,bierbni01,7.004,1.8179723502304146,0.39999999999999997,39,2001-06-07,2004-07-06,215.0,1125.0,23.446575342465753,N
285,bierdra01,4.91,1.8272727272727274,0.0,29,2008-04-02,2008-09-28,190.0,179.0,24.268493150684932,N
286,billija01,4.517857142857143,1.3547519426180512,0.562015503875969,476,1968-04-11,1980-06-20,195.0,4453.0,25.293150684931508,N
287,birddo01,3.9499999999999997,1.2927767096951386,0.5488721804511278,432,1973-04-29,1983-09-10,180.0,3786.0,23.339726027397262,N
288,birkbmi01,5.248333333333333,1.5240443896424165,0.38709677419354843,54,1986-08-17,1995-06-11,190.0,3220.0,25.64109589041096,N
289,birkiku01,4.656666666666667,1.5530973451327434,0.6000000000000001,60,2006-05-04,2008-05-04,188.0,731.0,26.356164383561644,N
290,birreba01,5.133333333333334,1.3871866295264623,0.5714285714285715,56,1955-06-05,1958-09-24,195.0,1207.0,26.44109589041096,N
291,birtsti01,7.663999999999999,1.5030425963488845,0.5,138,1985-05-03,1990-10-03,240.0,1979.0,25.353424657534248,N
292,biscafr01,4.533333333333334,1.8471910112359549,0.4375,74,1942-05-03,1948-09-30,190.0,2342.0,22.350684931506848,N
293,bishoch01,5.4825,1.6156462585034013,0.3125,72,1952-08-22,1955-05-07,195.0,988.0,28.660273972602738,N
294,bithohi01,2.5300000000000002,1.3499018966644865,0.5230769230769231,105,1942-04-15,1947-05-04,200.0,1845.0,26.304109589041097,N
295,bitkejo01,3.25,1.3875000000000002,1.0,15,1990-07-31,1991-06-19,175.0,323.0,26.5972602739726,N
296,bittije01,5.4175,1.452296819787986,0.4,33,1986-09-02,1989-05-30,175.0,1001.0,24.684931506849313,N
297,blackbu01,5.006666666666667,1.6875,0.4,10,1952-09-13,1956-05-12,197.0,1337.0,20.715068493150685,N
298,blackbu02,3.900588235294118,1.266720779220779,0.510548523206751,400,1981-09-05,1995-07-09,180.0,5055.0,24.693150684931506,N
299,blackdo01,4.541666666666667,1.5094102885821832,0.3820224719101124,154,1943-04-24,1948-09-13,185.0,1969.0,27.328767123287673,N
300,blackew01,3.8590909090909093,1.295987887963664,0.5125,237,1942-04-21,1955-04-18,195.0,4745.0,20.315068493150687,N
301,blackji01,10.68,1.7222222222222223,0.0,18,1948-07-24,1951-05-05,175.0,1015.0,24.578082191780823,N
302,blackjo02,5.404285714285714,1.256038647342995,0.7142857142857143,175,1952-05-01,1957-09-11,220.0,1959.0,28.350684931506848,N
303,blackni01,5.515000000000001,1.4719055374592833,0.4387755102040817,145,2007-09-03,2012-08-17,240.0,1810.0,25.687671232876713,N
304,blackro01,3.52,1.4166666666666665,0.6,64,1958-04-15,1959-07-28,160.0,469.0,23.301369863013697,N
305,blairde01,4.38,1.4572271386430677,0.4318181818181818,62,1974-05-26,1980-07-04,182.0,2231.0,20.410958904109588,N
306,blairwi01,5.320769230769231,1.4544740973312402,0.410958904109589,418,1990-04-11,2001-07-26,185.0,4124.0,25.29041095890411,N
307,blancgi01,4.34,1.6193181818181819,0.375,28,1965-04-24,1966-09-22,205.0,516.0,20.323287671232876,N
308,blandna01,5.75,1.6721311475409835,0.3333333333333333,22,2003-05-05,2003-06-27,190.0,53.0,29.35890410958904,N
309,blankke01,4.5275,1.41,0.25,8,1988-09-20,1990-06-12,180.0,630.0,25.736986301369864,N
310,blankma01,5.15,1.4454545454545453,0.4,18,2000-04-03,2001-06-21,200.0,444.0,24.27123287671233,N
311,blasiwa01,5.5825,1.4623697414125822,0.4742268041237113,227,1963-09-17,1972-09-22,185.0,3293.0,20.723287671232878,N
312,blassst01,4.575000000000001,1.3491235392320535,0.5754189944134079,295,1964-05-10,1974-04-17,165.0,3629.0,22.36986301369863,N
313,blaylbo01,5.1850000000000005,1.6,0.125,17,1956-07-22,1959-09-20,185.0,1155.0,21.56986301369863,N
314,blaylga01,4.32,1.6312997347480105,0.4,46,1959-04-10,1959-09-27,196.0,170.0,28.29041095890411,N
315,blaziro01,5.45,1.543478260869565,0.6666666666666666,63,1996-05-31,1997-09-28,215.0,485.0,25.43013698630137,N
316,bluevi01,3.518823529411765,1.2334995014955132,0.5648648648648649,508,1969-07-20,1986-10-02,189.0,6283.0,20.561643835616437,N
317,blylebe01,3.454166666666666,1.1979879275653924,0.5344506517690876,699,1970-06-05,1992-10-04,200.0,8157.0,19.438356164383563,Y
318,blyzkmi01,5.54,1.6605166051660518,0.21428571428571427,70,1953-04-21,1954-09-25,190.0,522.0,25.32054794520548,N
319,bochtdo01,4.921666666666666,1.5269230769230773,0.3333333333333333,220,1995-05-05,2000-07-22,205.0,1905.0,25.356164383561644,N
320,bockura01,4.01,1.4756756756756757,0.6666666666666666,40,1986-09-10,1989-05-27,190.0,990.0,26.70958904109589,N
321,boddimi01,4.1,1.3198869879139852,0.5359999999999999,346,1980-10-04,1993-06-13,172.0,4635.0,23.77260273972603,N
322,boehrbr01,5.088181818181818,1.4887780548628429,0.44827586206896547,356,1995-04-30,2004-06-01,180.0,3320.0,26.34246575342466,N
323,boevejo01,3.906428571428571,1.4502872293415818,0.43037974683544306,516,1985-07-19,1996-09-29,200.0,4090.0,25.564383561643837,N
324,boggsto01,5.6211111111111105,1.3921232876712328,0.3125,114,1976-07-19,1985-05-07,195.0,3214.0,21.561643835616437,N
325,bohanbr01,5.420000000000001,1.5394265232974906,0.47368421052631576,309,1990-04-10,2001-08-17,210.0,4147.0,22.28767123287671,N
326,boitada01,4.1,1.5981308411214952,0.5,52,1978-10-01,1982-10-01,185.0,1461.0,25.764383561643836,N
327,bokeldi01,6.34,1.6323529411764706,0.4285714285714286,34,1951-08-03,1953-05-03,180.0,639.0,25.602739726027398,N
328,bolinbo01,3.220714285714286,1.244289340101523,0.5398773006134969,496,1961-04-18,1973-09-30,185.0,4548.0,22.30958904109589,N
329,bollogr01,3.07,1.0449438202247192,0.0,18,1965-05-09,1966-10-02,183.0,511.0,22.367123287671234,N
330,boltoro01,7.8100000000000005,1.8341968911917097,0.2,17,1993-04-10,1995-09-19,190.0,892.0,25.29041095890411,N
331,boltoto01,4.953333333333332,1.5879086983343618,0.47692307692307695,209,1987-05-17,1994-07-30,172.0,2631.0,25.389041095890413,N
332,bombama01,7.5525,1.5174973488865322,0.47058823529411764,75,1978-09-12,1982-07-21,170.0,1408.0,25.71232876712329,N
333,bonesri01,5.928461538461539,1.4753585397653195,0.43448275862068964,379,1991-08-11,2001-10-05,200.0,3708.0,22.621917808219177,N
334,bongju01,5.75,1.5829787234042556,0.6363636363636364,49,2002-04-23,2004-06-20,175.0,789.0,22.323287671232876,N
335,bonhabi01,4.005000000000001,1.4441954280591662,0.47468354430379744,307,1971-04-07,1980-07-26,190.0,3398.0,23.279452054794522,N
336,bonikjo01,3.88,1.334448160535117,0.4166666666666667,30,1962-04-12,1962-09-28,175.0,169.0,21.29041095890411,N
337,bonined01,4.829999999999999,1.542635658914729,0.7000000000000001,62,2008-06-14,2010-10-01,220.0,839.0,27.46849315068493,N
338,bonnebi01,7.71,2.2857142857142856,0.0,2,1944-09-26,1944-09-29,200.0,3.0,21.75068493150685,N
339,bonsebo01,7.668000000000001,1.4592,0.43181818181818177,111,2006-05-21,2010-10-03,245.0,1596.0,25.4,N
340,bookech01,26.795,2.2941176470588234,0.0,17,2005-09-05,2007-07-25,230.0,688.0,29.698630136986303,N
341,bookegr01,5.328888888888889,1.5,0.41666666666666663,161,1983-09-11,1990-05-26,230.0,2449.0,23.70958904109589,N
342,booneda02,3.7024999999999997,1.318032786885246,0.6666666666666666,61,1981-04-11,1990-09-30,150.0,3459.0,27.293150684931508,N
343,boozejo01,4.65,1.4023668639053255,0.4666666666666667,172,1962-07-22,1969-10-01,205.0,2628.0,24.56986301369863,N
344,borbope01,4.015384615384615,1.313961038961039,0.638888888888889,593,1969-04-09,1980-05-25,185.0,4064.0,23.284931506849315,N
345,borbope02,7.919,1.4501845018450186,0.5,368,1992-10-02,2003-08-15,205.0,3969.0,25.76986301369863,N
346,bordiri01,4.583333333333334,1.3572710951526032,0.5,173,1980-07-16,1988-07-19,210.0,2925.0,21.553424657534247,N
347,bordlbi01,4.7,1.7934782608695652,0.4,8,1980-06-30,1980-09-09,185.0,71.0,22.50958904109589,N
348,borispa01,3.99,1.308724832214765,0.3333333333333333,23,1982-05-21,1982-10-03,200.0,135.0,27.4027397260274,N
349,borkfr01,4.07,1.476190476190476,0.5,33,1964-04-15,1964-10-03,175.0,171.0,24.304109589041097,N
350,borkoda01,8.127142857142855,1.5591915303176132,0.3939393939393939,181,1999-07-17,2008-09-27,200.0,3360.0,22.553424657534247,N
351,borlato01,12.265,1.7884615384615383,0.0,27,1960-05-15,1961-04-23,172.0,343.0,27.386301369863013,N
352,borlato02,5.810999999999999,1.5166872682323858,0.55,207,1994-05-27,2004-06-24,186.0,3681.0,25.416438356164385,N
353,borowha01,4.060769230769231,1.3296447291788003,0.5684210526315789,316,1942-04-18,1951-09-14,175.0,3436.0,26.312328767123287,N
354,borowjo01,6.991428571428571,1.38004402054292,0.39285714285714285,423,1995-07-09,2008-07-01,225.0,4741.0,24.534246575342465,N
355,bosioch01,4.368181818181818,1.3,0.5026737967914439,310,1986-08-03,1996-09-22,220.0,3703.0,23.602739726027398,N
356,boskish01,5.081818181818182,1.4638069705093832,0.43749999999999994,222,1990-05-20,1998-07-18,205.0,2981.0,23.397260273972602,N
357,bosmadi01,3.99,1.2608422375864237,0.49101796407185627,308,1966-06-01,1976-09-19,205.0,3763.0,22.43013698630137,N
358,bosseme01,3.38,1.625,1.0,7,1945-04-29,1945-06-09,173.0,41.0,31.345205479452055,N
359,bosweda01,4.181111111111111,1.2568836045056322,0.5483870967741935,231,1964-09-18,1971-09-17,185.0,2555.0,19.726027397260275,N
360,botelde01,4.725,1.5882352941176472,0.42857142857142855,19,1982-07-18,1985-09-24,180.0,1164.0,26.561643835616437,N
361,bottari01,3.9425000000000003,1.3950159066808059,0.44,562,1994-07-29,2005-07-22,200.0,4011.0,25.589041095890412,N
362,botteke01,5.05,1.4643510054844608,0.48421052631578954,292,1992-07-06,2001-06-09,225.0,3260.0,24.528767123287672,N
363,bottira01,7.305,2.0357142857142856,0.4,18,1979-06-28,1980-10-05,195.0,465.0,24.504109589041096,N
364,botzbo01,3.43,1.3015873015873014,0.6666666666666666,35,1962-05-08,1962-09-29,170.0,144.0,27.367123287671234,N
365,bouchde01,5.59,1.5342465753424657,0.3529411764705882,35,1991-04-12,1994-05-21,195.0,1135.0,23.293150684931508,N
366,bouldca01,8.309999999999999,1.758139534883721,0.2727272727272727,29,1961-09-02,1964-07-05,180.0,1037.0,22.684931506849313,N
367,bourgst01,6.3,2.0250000000000004,0.25,15,1996-04-03,1996-09-28,205.0,178.0,24.27123287671233,N
368,boutoji01,3.980909090909091,1.2642626480086117,0.49600000000000005,307,1962-04-22,1978-09-29,170.0,6004.0,23.32054794520548,N
369,bowenry01,5.8500000000000005,1.6380368098159508,0.37777777777777777,71,1991-07-22,1995-10-01,185.0,1532.0,23.56986301369863,N
370,bowerce01,9.0,1.6451612903225805,0.0,19,2008-07-02,2010-07-30,220.0,758.0,30.52054794520548,N
371,bowersh01,8.05,1.8421052631578947,0.0,5,1997-07-26,1997-08-16,215.0,21.0,26.583561643835615,N
372,bowiemi01,6.777142857142857,1.6886993603411513,0.38095238095238093,88,1999-07-24,2008-04-21,185.0,3194.0,25.575342465753426,N
373,bowlebr01,2.2066666666666666,1.3695652173913042,0.6666666666666666,24,2001-06-27,2003-09-08,220.0,803.0,25.504109589041096,N
374,bowlech01,4.0649999999999995,1.5389610389610389,0.2,16,1943-09-25,1945-09-19,180.0,725.0,26.747945205479454,N
375,bowmabo02,6.0,1.6666666666666667,0.0,256,1955-04-16,1959-09-18,195.0,1616.0,24.304109589041097,N
376,bowmaro01,7.174000000000001,1.7677053824362605,0.15384615384615385,50,1949-09-22,1955-05-22,175.0,2068.0,22.73972602739726,N
377,bowsfte01,5.71875,1.4464016104680424,0.4868421052631579,235,1958-07-20,1964-10-04,190.0,2268.0,23.564383561643837,N
378,bowyetr01,5.59,1.3448275862068966,0.0,8,2005-09-10,2005-09-29,210.0,19.0,24.706849315068492,N
379,boydga01,9.0,2.0,0.0,8,1969-08-01,1969-09-26,200.0,56.0,23.5972602739726,N
380,boydja02,5.542,1.5225000000000002,0.7142857142857143,113,1999-09-10,2004-05-13,170.0,1707.0,26.706849315068492,N
381,boydoi01,4.482727272727273,1.291676661069801,0.503225806451613,214,1982-09-13,1991-10-01,155.0,3305.0,23.715068493150685,N
382,boyercl01,6.008,1.544229149115417,0.46511627906976744,113,1949-04-23,1955-09-24,188.0,2345.0,22.323287671232876,N
383,bozema01,7.79,2.2268041237113403,0.0,25,1996-04-28,1996-07-13,214.0,76.0,25.339726027397262,N
384,brabege01,4.118,1.3719806763285023,0.44871794871794873,152,1966-05-11,1970-09-26,225.0,1599.0,25.372602739726027,N
385,braddza01,5.1049999999999995,1.4705882352941175,0.25,71,2010-05-23,2011-07-14,220.0,417.0,23.405479452054795,N
386,bradeda01,4.25,1.3249660786974218,0.41935483870967744,94,2007-04-24,2011-04-16,185.0,1453.0,24.326027397260273,N
387,bradedo01,19.29,3.8571428571428577,0.0,3,1964-09-25,1964-10-04,180.0,9.0,30.753424657534246,N
388,bradfch01,4.341538461538462,1.2876535229476407,0.5625,562,1998-08-01,2009-09-23,205.0,4071.0,24.5972602739726,N
